[11Jul2026 12:09:42.724] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cdmoveset-2.0-neoforge1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.730] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CerbonsAPI-NeoForge-1.21-1.3.0.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.740] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "citadel-1.21.1-2.7.6.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.745] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.786] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "common-network.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.791] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Corgilib-NeoForge-1.21.1-5.0.0.9.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.796] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "corpse-neoforge-1.21.1-1.1.13.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.803] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "CreativeCore_NEOFORGE_v2.13.41_mc1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.809] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "curios-neoforge-9.5.1+1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.814] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "darkdoppelganger-3.3.0-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.819] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "default_skill_trees-1.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.825] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "distraction_free_recipes-neoforge-1.2.2-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.834] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dualaxes-21.1.3.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.839] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "efiscompat-3.0.0 (1).jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.843] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Epic Fight x Curios Compat 2.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.851] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "epic x parcool-neoforge-21.0.0-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.859] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "epic-fight-21.17.3.1-mc1.21.1-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.865] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "epic-fight-dawn-day-21.17.1.0-mc1.21.1-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.871] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "epic-knights-1.21.1-neoforge-10.12.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.876] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "epic-knights-addon-2.5-1.21.1-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.883] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "epicfight.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.888] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "epicfightcompat-1.1.0-mc1.21.1-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.894] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FarmersDelight-1.21.1-1.3.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.899] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FarmersStructures-1.0.6-1.21.1_neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.904] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fdbosses-3.1.0.3-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.910] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fdlib-1.0.8-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.916] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-chunks-neoforge-2101.1.20.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.923] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-library-neoforge-2101.1.32.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.928] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-teams-neoforge-2101.1.10.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.936] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-ultimine-neoforge-2101.1.15.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.941] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-xmod-compat-neoforge-21.1.8.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.945] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fzzy_config-0.7.6+1.21+neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.950] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gametechbcs_spellbooks-3.0.0-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.954] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-neoforge-1.21.1-4.7.5.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.959] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-neoforge-1.21.1-4.8.4.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.965] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "GlitchCore-neoforge-1.21.1-2.1.0.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.970] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gtbcs_spell_lib-1.5.0-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.975] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "hazentouvelib-1.0.8.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.983] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "iceandfire-2.0-beta.17.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.988] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ice_and_fire_spellbooks-2.3.3-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.992] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "impactful-21.16.2+-neoforge1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:42.999] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "indestructible-21.16.3-1.21.1.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.005] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "invincible-21.15.8.1-mc1.21.1-neoforge.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.009] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_apothic-2.2.0.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.014] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_lib-1.21.1-1.0.2.jar" [locator: userdev mods and services, reader: mod manifest]
[11Jul2026 12:09:43.021] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_spellbooks-1.21.1-3.16.1.jar" [locator: userdev mods and services, reader: mod manifest]
